TARGETID	TARGETSCHEMEID	TARGETCODES	TARGETRULE	TARGETADVICE
6023059	2.16.840.1.113883.6.5.2.1	495.8		
6564058	2.16.840.1.113883.6.5.2.1	625.2		
8700055	2.16.840.1.113883.6.5.2.1	924.01		
1636059	2.16.840.1.113883.6.5.2.1	735.3		
1087057	2.16.840.1.113883.6.5.2.1	535.40		
9535341050	2.16.840.1.113883.6.5.2.1	552.1		
9554998053	2.16.840.1.113883.6.5.2.1	359.21		
7352058	2.16.840.1.113883.6.5.2.1	749.10		
7325050	2.16.840.1.113883.6.5.2.1	747.0		
8699056	2.16.840.1.113883.6.5.2.1	924.00		
816050	2.16.840.1.113883.6.5.2.1	375.00		
1722057	2.16.840.1.113883.6.5.2.1	754.70		
3834051	2.16.840.1.113883.6.5.2.1	131.02		
3971052	2.16.840.1.113883.6.5.2.1	160.3		
4029057	2.16.840.1.113883.6.5.2.1	173.1		
4160055	2.16.840.1.113883.6.5.2.1	198.5		
4153053	2.16.840.1.113883.6.5.2.1	197.7		
2250055	2.16.840.1.113883.6.5.2.1	831.00		
4046059	2.16.840.1.113883.6.5.2.1	175.9		
1185050	2.16.840.1.113883.6.5.2.1	606.0		
4519057	2.16.840.1.113883.6.5.2.1	238.4		
6040050	2.16.840.1.113883.6.5.2.1	511.0		
6669058	2.16.840.1.113883.6.5.2.1	646.10		
4634057	2.16.840.1.113883.6.5.2.1	271.3		
1652056	2.16.840.1.113883.6.5.2.1	737.30		
5815054	2.16.840.1.113883.6.5.2.1	433.10		
1079058	2.16.840.1.113883.6.5.2.1	528.9		
4487052	2.16.840.1.113883.6.5.2.1	235.1		
5224050	2.16.840.1.113883.6.5.2.1	366.50		
6314053	2.16.840.1.113883.6.5.2.1	566		
9534536052	2.16.840.1.113883.6.5.2.1	250.81		
135053	2.16.840.1.113883.6.5.2.1	054.9		
3482051	2.16.840.1.113883.6.5.2.1	057.8		
1410059	2.16.840.1.113883.6.5.2.1	701.9		
4072050	2.16.840.1.113883.6.5.2.1	184.4		
4593055	2.16.840.1.113883.6.5.2.1	255.8		
1395054	2.16.840.1.113883.6.5.2.1	695.89		
7412059	2.16.840.1.113883.6.5.2.1	753.29		
6432054	2.16.840.1.113883.6.5.2.1	595.9		
1465055	2.16.840.1.113883.6.5.2.1	717.89		
2027056	2.16.840.1.113883.6.5.2.1	791.9		
1021058	2.16.840.1.113883.6.5.2.1	477.9		
1070059	2.16.840.1.113883.6.5.2.1	526.4		
1630052	2.16.840.1.113883.6.5.2.1	733.81		
6622050	2.16.840.1.113883.6.5.2.1	637.91		
4857052	2.16.840.1.113883.6.5.2.1	309.3		
1380052	2.16.840.1.113883.6.5.2.1	692.72		
4782055	2.16.840.1.113883.6.5.2.1	296.20		
5843058	2.16.840.1.113883.6.5.2.1	441.00		
1032058	2.16.840.1.113883.6.5.2.1	492.0		
6116058	2.16.840.1.113883.6.5.2.1	525.9		
4677056	2.16.840.1.113883.6.5.2.1	280.8		
1066054	2.16.840.1.113883.6.5.2.1	525.10		
500059	2.16.840.1.113883.6.5.2.1	304.90		
9534698056	2.16.840.1.113883.6.5.2.1	285.1		
1048057	2.16.840.1.113883.6.5.2.1	520.2		
6868050	2.16.840.1.113883.6.5.2.1	698.3		
2018057	2.16.840.1.113883.6.5.2.1	790.99		
7004059	2.16.840.1.113883.6.5.2.1	719.10		
1299059	2.16.840.1.113883.6.5.2.1	652.20		
600050	2.16.840.1.113883.6.5.2.1	316		
9547262051	2.16.840.1.113883.6.5.2.1	959.11		
9534573050	2.16.840.1.113883.6.5.2.1	262		
1749057	2.16.840.1.113883.6.5.2.1	757.33		
6979059	2.16.840.1.113883.6.5.2.1	717.83		
6842056	2.16.840.1.113883.6.5.2.1	692.70		
6862051	2.16.840.1.113883.6.5.2.1	696.3		
1141053	2.16.840.1.113883.6.5.2.1	579.8		
9553494052	2.16.840.1.113883.6.5.2.1	V17.7		
4563053	2.16.840.1.113883.6.5.2.1	250.01		
1556052	2.16.840.1.113883.6.5.2.1	722.70		
6409050	2.16.840.1.113883.6.5.2.1	590.3		
9549784058	2.16.840.1.113883.6.5.2.1	779.82		
1895059	2.16.840.1.113883.6.5.2.1	784.0		
3656051	2.16.840.1.113883.6.5.2.1	094.87		
321058	2.16.840.1.113883.6.5.2.1	276.9		
5541051	2.16.840.1.113883.6.5.2.1	379.00		
6437056	2.16.840.1.113883.6.5.2.1	596.51		
1695057	2.16.840.1.113883.6.5.2.1	748.3		
1551055	2.16.840.1.113883.6.5.2.1	720.2		
4275055	2.16.840.1.113883.6.5.2.1	202.40		
1169058	2.16.840.1.113883.6.5.2.1	593.9		
4862053	2.16.840.1.113883.6.5.2.1	310.9		
5994051	2.16.840.1.113883.6.5.2.1	482.9		
5085055	2.16.840.1.113883.6.5.2.1	362.42		
6633053	2.16.840.1.113883.6.5.2.1	638.9		
9547109050	2.16.840.1.113883.6.5.2.1	E986		
7592057	2.16.840.1.113883.6.5.2.1	771.6		
2096059	2.16.840.1.113883.6.5.2.1	802.4		
9549783051	2.16.840.1.113883.6.5.2.1	779.81		
4619050	2.16.840.1.113883.6.5.2.1	265.1		
4324055	2.16.840.1.113883.6.5.2.1	205.01		
9547137056	2.16.840.1.113883.6.5.2.1	V15.81		
840055	2.16.840.1.113883.6.5.2.1	377.9		
6602051	2.16.840.1.113883.6.5.2.1	636.00		
1981058	2.16.840.1.113883.6.5.2.1	788.1		
9534081057	2.16.840.1.113883.6.5.2.1	078.11		
6005054	2.16.840.1.113883.6.5.2.1	491.1		
4036056	2.16.840.1.113883.6.5.2.1	173.9		
2060058	2.16.840.1.113883.6.5.2.1	794.8		
6389052	2.16.840.1.113883.6.5.2.1	579.4		
7803051	2.16.840.1.113883.6.5.2.1	810.02		
392055	2.16.840.1.113883.6.5.2.1	289.0		
4804051	2.16.840.1.113883.6.5.2.1	296.54		
6840051	2.16.840.1.113883.6.5.2.1	692.3		
4158057	2.16.840.1.113883.6.5.2.1	198.3		
6552053	2.16.840.1.113883.6.5.2.1	622.7		
5422051	2.16.840.1.113883.6.5.2.1	374.83		
7461057	2.16.840.1.113883.6.5.2.1	755.50		
1019050	2.16.840.1.113883.6.5.2.1	476.0		
6375055	2.16.840.1.113883.6.5.2.1	576.1		
1998058	2.16.840.1.113883.6.5.2.1	789.00		
5739052	2.16.840.1.113883.6.5.2.1	412		
6346053	2.16.840.1.113883.6.5.2.1	572.1		
4949050	2.16.840.1.113883.6.5.2.1	345.60		
6515053	2.16.840.1.113883.6.5.2.1	616.50		
1059053	2.16.840.1.113883.6.5.2.1	523.9		
1980057	2.16.840.1.113883.6.5.2.1	788.0		
1217058	2.16.840.1.113883.6.5.2.1	616.10		
9534995056	2.16.840.1.113883.6.5.2.1	365.20		
2008054	2.16.840.1.113883.6.5.2.1	789.9		
1639053	2.16.840.1.113883.6.5.2.1	735.9		
1955057	2.16.840.1.113883.6.5.2.1	786.2		
2194059	2.16.840.1.113883.6.5.2.1	815.02		
1415051	2.16.840.1.113883.6.5.2.1	704.00		
5768053	2.16.840.1.113883.6.5.2.1	423.9		
2000055	2.16.840.1.113883.6.5.2.1	789.09		
1394053	2.16.840.1.113883.6.5.2.1	695.3		
2267054	2.16.840.1.113883.6.5.2.1	837.0		
715055	2.16.840.1.113883.6.5.2.1	362.76		
9553575058	2.16.840.1.113883.6.5.2.1	238.79		
4344053	2.16.840.1.113883.6.5.2.1	210.1		
6159050	2.16.840.1.113883.6.5.2.1	531.40		
6557055	2.16.840.1.113883.6.5.2.1	623.9		
6583052	2.16.840.1.113883.6.5.2.1	634.10		
1732051	2.16.840.1.113883.6.5.2.1	755.67		
9549873058	2.16.840.1.113883.6.5.2.1	707.05		
563055	2.16.840.1.113883.6.5.2.1	312.10		
1148055	2.16.840.1.113883.6.5.2.1	583.1		
1215053	2.16.840.1.113883.6.5.2.1	616.0		
6859053	2.16.840.1.113883.6.5.2.1	696.0		
2155055	2.16.840.1.113883.6.5.2.1	812.40		
9553482056	2.16.840.1.113883.6.5.2.1	V16.6		
9553506058	2.16.840.1.113883.6.5.2.1	V18.8		
9554945050	2.16.840.1.113883.6.5.2.1	780.97		
1833051	2.16.840.1.113883.6.5.2.1	780.4		
9404057	2.16.840.1.113883.6.5.2.1	999.4		
7601050	2.16.840.1.113883.6.5.2.1	773.3		
7312055	2.16.840.1.113883.6.5.2.1	746.4		
7038054	2.16.840.1.113883.6.5.2.1	722.52		
3404050	2.16.840.1.113883.6.5.2.1	041.10		
7620052	2.16.840.1.113883.6.5.2.1	776.0		
4802050	2.16.840.1.113883.6.5.2.1	296.52		
6345052	2.16.840.1.113883.6.5.2.1	572.0		
3765053	2.16.840.1.113883.6.5.2.1	117.3		
9555590056	2.16.840.1.113883.6.5.2.1	337.1		
7378054	2.16.840.1.113883.6.5.2.1	750.6		
261059	2.16.840.1.113883.6.5.2.1	255.2		
6944056	2.16.840.1.113883.6.5.2.1	715.16		
7491054	2.16.840.1.113883.6.5.2.1	756.54		
1619054	2.16.840.1.113883.6.5.2.1	733.02		
6609055	2.16.840.1.113883.6.5.2.1	636.70		
4978051	2.16.840.1.113883.6.5.2.1	354.2		
2705056	2.16.840.1.113883.6.5.2.1	995.61		
9549812055	2.16.840.1.113883.6.5.2.1	453.40		
328051	2.16.840.1.113883.6.5.2.1	278.00		
9556209055	2.16.840.1.113883.6.5.2.1	331.82		
376052	2.16.840.1.113883.6.5.2.1	286.3		
6857050	2.16.840.1.113883.6.5.2.1	695.2		
1571051	2.16.840.1.113883.6.5.2.1	727.09		
7629053	2.16.840.1.113883.6.5.2.1	777.6		
7297051	2.16.840.1.113883.6.5.2.1	745.4		
1287053	2.16.840.1.113883.6.5.2.1	646.90		
9535519051	2.16.840.1.113883.6.5.2.1	624.1		
1567053	2.16.840.1.113883.6.5.2.1	724.9		
6341056	2.16.840.1.113883.6.5.2.1	571.5		
461056	2.16.840.1.113883.6.5.2.1	301.13		
5833056	2.16.840.1.113883.6.5.2.1	437.3		
9553573052	2.16.840.1.113883.6.5.2.1	238.75		
1586058	2.16.840.1.113883.6.5.2.1	729.0		
1534054	2.16.840.1.113883.6.5.2.1	719.50		
7846054	2.16.840.1.113883.6.5.2.1	813.82		
7093056	2.16.840.1.113883.6.5.2.1	727.03		
4090051	2.16.840.1.113883.6.5.2.1	188.6		
439053	2.16.840.1.113883.6.5.2.1	300.21		
6221051	2.16.840.1.113883.6.5.2.1	534.90		
1799058	2.16.840.1.113883.6.5.2.1	776.1		
9539662053	2.16.840.1.113883.6.5.2.1	996.77		
923050	2.16.840.1.113883.6.5.2.1	388.8		
4119054	2.16.840.1.113883.6.5.2.1	191.9		
5839057	2.16.840.1.113883.6.5.2.1	440.1		
4018056	2.16.840.1.113883.6.5.2.1	171.9		
421057	2.16.840.1.113883.6.5.2.1	297.9		
2721053	2.16.840.1.113883.6.5.2.1	996.01		
6383053	2.16.840.1.113883.6.5.2.1	577.9		
9535636053	2.16.840.1.113883.6.5.2.1	646.33		
6185054	2.16.840.1.113883.6.5.2.1	532.90		
5267055	2.16.840.1.113883.6.5.2.1	369.12		
6870059	2.16.840.1.113883.6.5.2.1	701.2		
7516058	2.16.840.1.113883.6.5.2.1	759.7		
1892056	2.16.840.1.113883.6.5.2.1	783.6		
1811054	2.16.840.1.113883.6.5.2.1	779.3		
6563051	2.16.840.1.113883.6.5.2.1	624.9		
788052	2.16.840.1.113883.6.5.2.1	371.57		
7603053	2.16.840.1.113883.6.5.2.1	774.1		
9553205058	2.16.840.1.113883.6.5.2.1	752.52		
5743051	2.16.840.1.113883.6.5.2.1	414.00		
9549774059	2.16.840.1.113883.6.5.2.1	464.01		
663054	2.16.840.1.113883.6.5.2.1	345.10		
5262053	2.16.840.1.113883.6.5.2.1	369.06		
1166052	2.16.840.1.113883.6.5.2.1	593.6		
8736057	2.16.840.1.113883.6.5.2.1	929.9		
4393056	2.16.840.1.113883.6.5.2.1	216.5		
4077057	2.16.840.1.113883.6.5.2.1	186.9		
9534366059	2.16.840.1.113883.6.5.2.1	200.10		
3877052	2.16.840.1.113883.6.5.2.1	141.9		
5809054	2.16.840.1.113883.6.5.2.1	430		
9553581053	2.16.840.1.113883.6.5.2.1	277.30		
6628054	2.16.840.1.113883.6.5.2.1	638.4		
5986057	2.16.840.1.113883.6.5.2.1	482.1		
1135059	2.16.840.1.113883.6.5.2.1	576.8		
7113059	2.16.840.1.113883.6.5.2.1	727.82		
714056	2.16.840.1.113883.6.5.2.1	362.74		
179051	2.16.840.1.113883.6.5.2.1	135		
4391059	2.16.840.1.113883.6.5.2.1	216.3		
9547253054	2.16.840.1.113883.6.5.2.1	767.19		
938051	2.16.840.1.113883.6.5.2.1	401.9		
4714052	2.16.840.1.113883.6.5.2.1	290.0		
3801054	2.16.840.1.113883.6.5.2.1	124		
373057	2.16.840.1.113883.6.5.2.1	285.8		
5946052	2.16.840.1.113883.6.5.2.1	471.1		
530054	2.16.840.1.113883.6.5.2.1	307.47		
4574057	2.16.840.1.113883.6.5.2.1	250.90		
9553415054	2.16.840.1.113883.6.5.2.1	V10.9		
9539634059	2.16.840.1.113883.6.5.2.1	996.56		
4318053	2.16.840.1.113883.6.5.2.1	204.10		
250054	2.16.840.1.113883.6.5.2.1	251.0		
4852059	2.16.840.1.113883.6.5.2.1	309.21		
2293055	2.16.840.1.113883.6.5.2.1	844.2		
382050	2.16.840.1.113883.6.5.2.1	287.5		
468054	2.16.840.1.113883.6.5.2.1	301.6		
711051	2.16.840.1.113883.6.5.2.1	362.50		
6822052	2.16.840.1.113883.6.5.2.1	681.9		
2091051	2.16.840.1.113883.6.5.2.1	802.0		
1474058	2.16.840.1.113883.6.5.2.1	718.15		
281058	2.16.840.1.113883.6.5.2.1	259.8		
2790056	2.16.840.1.113883.6.5.2.1	V15.41		
9570393058	2.16.840.1.113883.6.5.2.1	795.06		
602055	2.16.840.1.113883.6.5.2.1	319		
9550304055	2.16.840.1.113883.6.5.2.1	362.05		
1850053	2.16.840.1.113883.6.5.2.1	780.8		
3977051	2.16.840.1.113883.6.5.2.1	161.1		
954054	2.16.840.1.113883.6.5.2.1	421.0		
5906059	2.16.840.1.113883.6.5.2.1	455.2		
1539057	2.16.840.1.113883.6.5.2.1	719.55		
6343058	2.16.840.1.113883.6.5.2.1	571.8		
3854052	2.16.840.1.113883.6.5.2.1	136.3		
3518058	2.16.840.1.113883.6.5.2.1	070.51		
1315050	2.16.840.1.113883.6.5.2.1	656.40		
3543051	2.16.840.1.113883.6.5.2.1	077.1		
6533055	2.16.840.1.113883.6.5.2.1	619.1		
7900053	2.16.840.1.113883.6.5.2.1	823.21		
2283054	2.16.840.1.113883.6.5.2.1	840.6		
9549792054	2.16.840.1.113883.6.5.2.1	066.40		
1179056	2.16.840.1.113883.6.5.2.1	599.7		
9555744054	2.16.840.1.113883.6.5.2.1	E887		
6265056	2.16.840.1.113883.6.5.2.1	551.1		
9536194056	2.16.840.1.113883.6.5.2.1	716.97		
4372059	2.16.840.1.113883.6.5.2.1	213.7		
2797058	2.16.840.1.113883.6.5.2.1	V22.2		
6845059	2.16.840.1.113883.6.5.2.1	692.79		
9329054	2.16.840.1.113883.6.5.2.1	992.5		
7402053	2.16.840.1.113883.6.5.2.1	752.7		
6895058	2.16.840.1.113883.6.5.2.1	711.00		
9555548054	2.16.840.1.113883.6.5.2.1	V03.89		
9553457056	2.16.840.1.113883.6.5.2.1	V15.08		
6013050	2.16.840.1.113883.6.5.2.1	493.91		
8269056	2.16.840.1.113883.6.5.2.1	865.00		
1965050	2.16.840.1.113883.6.5.2.1	786.7		
4027055	2.16.840.1.113883.6.5.2.1	172.9		
5690058	2.16.840.1.113883.6.5.2.1	394.2		
205052	2.16.840.1.113883.6.5.2.1	170.9		
3466050	2.16.840.1.113883.6.5.2.1	054.6		
1529050	2.16.840.1.113883.6.5.2.1	719.45		
9555565058	2.16.840.1.113883.6.5.2.1	289.53		
2338050	2.16.840.1.113883.6.5.2.1	924.9		
3707055	2.16.840.1.113883.6.5.2.1	099.9		
9534775059	2.16.840.1.113883.6.5.2.1	299.90		
6246051	2.16.840.1.113883.6.5.2.1	541		
5754059	2.16.840.1.113883.6.5.2.1	417.8		
313051	2.16.840.1.113883.6.5.2.1	275.49		
5623053	2.16.840.1.113883.6.5.2.1	383.9		
965057	2.16.840.1.113883.6.5.2.1	426.9		
6635059	2.16.840.1.113883.6.5.2.1	639.1		
2057052	2.16.840.1.113883.6.5.2.1	794.4		
2010051	2.16.840.1.113883.6.5.2.1	790.09		
6325057	2.16.840.1.113883.6.5.2.1	569.1		
7394055	2.16.840.1.113883.6.5.2.1	752.2		
3462052	2.16.840.1.113883.6.5.2.1	054.43		
1178051	2.16.840.1.113883.6.5.2.1	598.9		
4683058	2.16.840.1.113883.6.5.2.1	281.9		
8465051	2.16.840.1.113883.6.5.2.1	892.0		
1874051	2.16.840.1.113883.6.5.2.1	782.1		
559054	2.16.840.1.113883.6.5.2.1	310.2		
5702051	2.16.840.1.113883.6.5.2.1	397.9		
5724051	2.16.840.1.113883.6.5.2.1	405.99		
5780058	2.16.840.1.113883.6.5.2.1	426.13		
9536155057	2.16.840.1.113883.6.5.2.1	716.12		
9534819052	2.16.840.1.113883.6.5.2.1	304.83		
2196057	2.16.840.1.113883.6.5.2.1	816.00		
9570417059	2.16.840.1.113883.6.5.2.1	204.12		
9568934057	2.16.840.1.113883.6.5.2.1	338.3		
2023057	2.16.840.1.113883.6.5.2.1	791.2		
8738056	2.16.840.1.113883.6.5.2.1	930.1		
1824054	2.16.840.1.113883.6.5.2.1	780.02		
9542142058	2.16.840.1.113883.6.5.2.1	V14.9		
7844052	2.16.840.1.113883.6.5.2.1	813.80		
5985058	2.16.840.1.113883.6.5.2.1	482.0		
862055	2.16.840.1.113883.6.5.2.1	378.9		
9553433056	2.16.840.1.113883.6.5.2.1	V12.51		
7423055	2.16.840.1.113883.6.5.2.1	754.32		
1150050	2.16.840.1.113883.6.5.2.1	583.89		
2813054	2.16.840.1.113883.6.5.2.1	V27.0		
1612058	2.16.840.1.113883.6.5.2.1	732.7		
7083050	2.16.840.1.113883.6.5.2.1	726.65		
757053	2.16.840.1.113883.6.5.2.1	368.46		
1650051	2.16.840.1.113883.6.5.2.1	737.19		
1000058	2.16.840.1.113883.6.5.2.1	459.9		
161052	2.16.840.1.113883.6.5.2.1	111.9		
8339053	2.16.840.1.113883.6.5.2.1	872.8		
1554050	2.16.840.1.113883.6.5.2.1	721.2		
9534428058	2.16.840.1.113883.6.5.2.1	217		
9554871050	2.16.840.1.113883.6.5.2.1	E982.9		
9556244058	2.16.840.1.113883.6.5.2.1	V10.53		
9555057050	2.16.840.1.113883.6.5.2.1	V15.07		
6833050	2.16.840.1.113883.6.5.2.1	690.10		
7607054	2.16.840.1.113883.6.5.2.1	774.39		
9541001056	2.16.840.1.113883.6.5.2.1	E962.2		
3514056	2.16.840.1.113883.6.5.2.1	070.1		
3759053	2.16.840.1.113883.6.5.2.1	115.90		
9535082057	2.16.840.1.113883.6.5.2.1	389.18		
6035055	2.16.840.1.113883.6.5.2.1	508.0		
4041051	2.16.840.1.113883.6.5.2.1	174.4		
6937052	2.16.840.1.113883.6.5.2.1	715.00		
6382056	2.16.840.1.113883.6.5.2.1	577.8		
5203058	2.16.840.1.113883.6.5.2.1	366.10		
6290059	2.16.840.1.113883.6.5.2.1	555.2		
4776058	2.16.840.1.113883.6.5.2.1	296.01		
497052	2.16.840.1.113883.6.5.2.1	302.9		
3986059	2.16.840.1.113883.6.5.2.1	162.5		
9534288057	2.16.840.1.113883.6.5.2.1	165.9		
1342051	2.16.840.1.113883.6.5.2.1	669.60		
5824058	2.16.840.1.113883.6.5.2.1	435.0		
2361052	2.16.840.1.113883.6.5.2.1	935.0		
4809059	2.16.840.1.113883.6.5.2.1	296.62		
4321050	2.16.840.1.113883.6.5.2.1	204.90		
1171058	2.16.840.1.113883.6.5.2.1	595.2		
815054	2.16.840.1.113883.6.5.2.1	374.9		
5169054	2.16.840.1.113883.6.5.2.1	365.04		
865058	2.16.840.1.113883.6.5.2.1	379.21		
7572051	2.16.840.1.113883.6.5.2.1	767.8		
4031053	2.16.840.1.113883.6.5.2.1	173.3		
6834057	2.16.840.1.113883.6.5.2.1	690.11		
1195056	2.16.840.1.113883.6.5.2.1	607.89		
6491058	2.16.840.1.113883.6.5.2.1	610.2		
1928053	2.16.840.1.113883.6.5.2.1	786.01		
9555430055	2.16.840.1.113883.6.5.2.1	765.20		
4350056	2.16.840.1.113883.6.5.2.1	210.7		
819056	2.16.840.1.113883.6.5.2.1	375.20		
6085051	2.16.840.1.113883.6.5.2.1	522.6		
5228053	2.16.840.1.113883.6.5.2.1	367.20		
9534414051	2.16.840.1.113883.6.5.2.1	207.10		
6509053	2.16.840.1.113883.6.5.2.1	614.9		
3948050	2.16.840.1.113883.6.5.2.1	153.6		
9553414053	2.16.840.1.113883.6.5.2.1	V10.83		
5846053	2.16.840.1.113883.6.5.2.1	441.2		
9395052	2.16.840.1.113883.6.5.2.1	998.59		
8675056	2.16.840.1.113883.6.5.2.1	919.8		
4111052	2.16.840.1.113883.6.5.2.1	191.1		
3302050	2.16.840.1.113883.6.5.2.1	017.00		
2225058	2.16.840.1.113883.6.5.2.1	824.2		
2781050	2.16.840.1.113883.6.5.2.1	V12.40		
2039051	2.16.840.1.113883.6.5.2.1	794.02		
1601058	2.16.840.1.113883.6.5.2.1	730.07		
4904052	2.16.840.1.113883.6.5.2.1	331.9		
2773054	2.16.840.1.113883.6.5.2.1	V01.6		
810057	2.16.840.1.113883.6.5.2.1	374.30		
3832050	2.16.840.1.113883.6.5.2.1	131.00		
5782053	2.16.840.1.113883.6.5.2.1	426.50		
1134055	2.16.840.1.113883.6.5.2.1	575.8		
8468053	2.16.840.1.113883.6.5.2.1	893.0		
4807057	2.16.840.1.113883.6.5.2.1	296.60		
7136050	2.16.840.1.113883.6.5.2.1	730.17		
8030058	2.16.840.1.113883.6.5.2.1	846.1		
4431057	2.16.840.1.113883.6.5.2.1	225.0		
9553449059	2.16.840.1.113883.6.5.2.1	V13.8		
9534842058	2.16.840.1.113883.6.5.2.1	305.93		
9071058	2.16.840.1.113883.6.5.2.1	955.1		
9534806053	2.16.840.1.113883.6.5.2.1	304.33		
9553443058	2.16.840.1.113883.6.5.2.1	V13.29		
9536060055	2.16.840.1.113883.6.5.2.1	702.19		
7248055	2.16.840.1.113883.6.5.2.1	743.30		
5624055	2.16.840.1.113883.6.5.2.1	384.01		
6125051	2.16.840.1.113883.6.5.2.1	527.5		
9547239054	2.16.840.1.113883.6.5.2.1	607.85		
9545870054	2.16.840.1.113883.6.5.2.1	788.32		
7170051	2.16.840.1.113883.6.5.2.1	733.43		
8703058	2.16.840.1.113883.6.5.2.1	924.21		
4785058	2.16.840.1.113883.6.5.2.1	296.23		
6590055	2.16.840.1.113883.6.5.2.1	634.80		
9076050	2.16.840.1.113883.6.5.2.1	955.6		
6243056	2.16.840.1.113883.6.5.2.1	540.0		
2291058	2.16.840.1.113883.6.5.2.1	844.0		
5030059	2.16.840.1.113883.6.5.2.1	360.41		
9535832053	2.16.840.1.113883.6.5.2.1	659.60		
6934058	2.16.840.1.113883.6.5.2.1	714.81		
4055056	2.16.840.1.113883.6.5.2.1	180.0		
4999054	2.16.840.1.113883.6.5.2.1	357.7		
6900059	2.16.840.1.113883.6.5.2.1	711.06		
9534458051	2.16.840.1.113883.6.5.2.1	240.0		
8411051	2.16.840.1.113883.6.5.2.1	879.2		
9553421053	2.16.840.1.113883.6.5.2.1	V12.00		
4835058	2.16.840.1.113883.6.5.2.1	304.20		
274052	2.16.840.1.113883.6.5.2.1	257.8		
3566052	2.16.840.1.113883.6.5.2.1	079.99		
4106050	2.16.840.1.113883.6.5.2.1	190.6		
953056	2.16.840.1.113883.6.5.2.1	416.9		
5077051	2.16.840.1.113883.6.5.2.1	362.31		
6104051	2.16.840.1.113883.6.5.2.1	524.62		
4434052	2.16.840.1.113883.6.5.2.1	225.3		
560057	2.16.840.1.113883.6.5.2.1	310.8		
4994057	2.16.840.1.113883.6.5.2.1	357.0		
1094059	2.16.840.1.113883.6.5.2.1	537.89		
814053	2.16.840.1.113883.6.5.2.1	374.89		
1565058	2.16.840.1.113883.6.5.2.1	724.79		
7277059	2.16.840.1.113883.6.5.2.1	744.23		
5857056	2.16.840.1.113883.6.5.2.1	442.84		
6400054	2.16.840.1.113883.6.5.2.1	584.5		
5389059	2.16.840.1.113883.6.5.2.1	373.31		
5243050	2.16.840.1.113883.6.5.2.1	368.12		
5190059	2.16.840.1.113883.6.5.2.1	365.62		
4840053	2.16.840.1.113883.6.5.2.1	305.20		
8737053	2.16.840.1.113883.6.5.2.1	930.0		
743051	2.16.840.1.113883.6.5.2.1	367.0		
894052	2.16.840.1.113883.6.5.2.1	382.3		
1760053	2.16.840.1.113883.6.5.2.1	758.6		
6386058	2.16.840.1.113883.6.5.2.1	579.0		
9534990053	2.16.840.1.113883.6.5.2.1	364.10		
907050	2.16.840.1.113883.6.5.2.1	386.10		
932052	2.16.840.1.113883.6.5.2.1	391.2		
1272056	2.16.840.1.113883.6.5.2.1	637.90		
1954058	2.16.840.1.113883.6.5.2.1	786.1		
2286059	2.16.840.1.113883.6.5.2.1	842.00		
1988051	2.16.840.1.113883.6.5.2.1	788.35		
801052	2.16.840.1.113883.6.5.2.1	372.9		
1417056	2.16.840.1.113883.6.5.2.1	704.2		
9553668052	2.16.840.1.113883.6.5.2.1	528.00		
7059055	2.16.840.1.113883.6.5.2.1	724.01		
703059	2.16.840.1.113883.6.5.2.1	361.10		
9366056	2.16.840.1.113883.6.5.2.1	996.78		
9363051	2.16.840.1.113883.6.5.2.1	996.54		
9547269055	2.16.840.1.113883.6.5.2.1	959.19		
1107058	2.16.840.1.113883.6.5.2.1	560.2		
793050	2.16.840.1.113883.6.5.2.1	372.30		
4998059	2.16.840.1.113883.6.5.2.1	357.6		
6531058	2.16.840.1.113883.6.5.2.1	618.9		
2337058	2.16.840.1.113883.6.5.2.1	924.20		
6624051	2.16.840.1.113883.6.5.2.1	638.0		
1841051	2.16.840.1.113883.6.5.2.1	780.54		
9570414053	2.16.840.1.113883.6.5.2.1	327.23		
9545871053	2.16.840.1.113883.6.5.2.1	788.36		
5593053	2.16.840.1.113883.6.5.2.1	381.10		
297050	2.16.840.1.113883.6.5.2.1	269.2		
9534410055	2.16.840.1.113883.6.5.2.1	205.90		
5609051	2.16.840.1.113883.6.5.2.1	382.01		
7179052	2.16.840.1.113883.6.5.2.1	735.5		
9094057	2.16.840.1.113883.6.5.2.1	958.7		
5744058	2.16.840.1.113883.6.5.2.1	414.10		
9555013051	2.16.840.1.113883.6.5.2.1	233.32		
3886055	2.16.840.1.113883.6.5.2.1	144.0		
3993055	2.16.840.1.113883.6.5.2.1	164.0		
4312054	2.16.840.1.113883.6.5.2.1	203.01		
4572058	2.16.840.1.113883.6.5.2.1	250.70		
2097050	2.16.840.1.113883.6.5.2.1	802.6		
5705053	2.16.840.1.113883.6.5.2.1	401.0		
1782059	2.16.840.1.113883.6.5.2.1	765.10		
9547195054	2.16.840.1.113883.6.5.2.1	255.10		
1125052	2.16.840.1.113883.6.5.2.1	569.49		
8131056	2.16.840.1.113883.6.5.2.1	852.20		
6879058	2.16.840.1.113883.6.5.2.1	706.3		
9542105052	2.16.840.1.113883.6.5.2.1	770.89		
6977057	2.16.840.1.113883.6.5.2.1	717.7		
4654056	2.16.840.1.113883.6.5.2.1	275.40		
3272053	2.16.840.1.113883.6.5.2.1	011.70		
4367050	2.16.840.1.113883.6.5.2.1	213.0		
9547225054	2.16.840.1.113883.6.5.2.1	493.20		
6595052	2.16.840.1.113883.6.5.2.1	635.30		
